"","progression","gamma_slowing","n","K","trial_number","p_value_mmrm","drop_first_occasions","constraints","interpolation","inference","B","p_value_TCT_common","estimate","conf_int_TCT_common_lower","conf_int_TCT_common_upper","se_TCT_common","se_TCT_common_bs","conf_int_TCT_common_lower_bs","conf_int_TCT_common_upper_bs"
"2094","fast",0.9,50,6,5,0.224901332339169,0,FALSE,"spline","wald",0,6.24095952694859e-09,0.509762039952845,0.344388425143185,0.675135654762504,0.0843758436961626,NA,NA,NA
"2095","fast",0.9,50,6,5,0.224901332339169,0,FALSE,"spline","score",0,0.0514561445213892,0.529632357451347,0.13527733832418,1.00306769282615,0.18986305513624,NA,NA,NA
"2096","fast",0.9,50,6,5,0.224901332339169,0,FALSE,"spline","least-squares",0,0.046960449893244,0.582919301076746,0.356659128430616,0.993271829634734,0.099854703810214,NA,NA,NA
"2097","fast",0.9,50,6,5,0.224901332339169,1,TRUE,"spline","wald",0,3.00063267566486e-08,0.525459948963317,0.357617626839747,0.693302271086888,0.0856354113889283,NA,NA,NA
"2098","fast",0.9,50,6,5,0.224901332339169,1,TRUE,"spline","least-squares",0,0.032316761904009,0.594821888793264,0.368817041965127,0.953627043874818,0.104803492646162,NA,NA,NA
"2099","fast",0.9,50,6,5,0.224901332339169,1,FALSE,"spline","wald",0,2.53215035606047e-08,0.523451801215736,0.355796144898295,0.691107457533177,0.0855401719826934,NA,NA,NA
"2100","fast",0.9,50,6,5,0.224901332339169,1,FALSE,"spline","least-squares",0,0.0339917241216963,0.595910704579118,0.369745219594904,0.958265329875808,0.105348046756094,NA,NA,NA
"2101","fast",0.9,200,5,1,0.202002713777725,0,TRUE,"spline","wald",0,0.0420449466170283,0.890014488371009,0.783984144222038,0.996044832519981,0.0540981084271574,NA,NA,NA
"2102","fast",0.9,200,5,1,0.202002713777725,0,TRUE,"spline","score",0,0.5038492201407,1.08846337149425,0.702692149353819,1.2892192662373,0.118974932958663,NA,NA,NA
"2103","fast",0.9,200,5,1,0.202002713777725,0,TRUE,"spline","least-squares",0,0.0801678078556534,0.906133282389679,0.792573727378111,1.03215338792522,0.0498007976461678,NA,NA,NA
"2104","fast",0.9,200,5,1,0.202002713777725,0,FALSE,"spline","wald",0,0.0420449466170283,0.890014488371009,0.783984144222038,0.996044832519981,0.0540981084271574,NA,NA,NA
"2105","fast",0.9,200,5,1,0.202002713777725,0,FALSE,"spline","score",0,0.5038492201407,1.08846337149425,0.702692149353819,1.2892192662373,0.118974932958663,NA,NA,NA
"2106","fast",0.9,200,5,1,0.202002713777725,0,FALSE,"spline","least-squares",0,0.0801678078556534,0.906133282389679,0.792573727378111,1.03215338792522,0.0498007976461678,NA,NA,NA
"2107","fast",0.9,200,5,1,0.202002713777725,1,TRUE,"spline","wald",0,0.0114478474971418,0.845453856090886,0.725668127542951,0.965239584638821,0.0611162906526802,NA,NA,NA
"2108","fast",0.9,200,5,1,0.202002713777725,1,TRUE,"spline","least-squares",0,0.0804385075915911,0.903243479288797,0.785230051030634,1.03446184564855,0.0506212657249521,NA,NA,NA
"2109","fast",0.9,200,5,1,0.202002713777725,1,FALSE,"spline","wald",0,0.0114478474971418,0.845453856090886,0.725668127542951,0.965239584638821,0.0611162906526802,NA,NA,NA
"2110","fast",0.9,200,5,1,0.202002713777725,1,FALSE,"spline","least-squares",0,0.0804385075915911,0.903243479288797,0.785230051030634,1.03446184564855,0.0506212657249521,NA,NA,NA
"2111","fast",0.9,200,5,2,0.934694279983675,0,TRUE,"spline","wald",0,0.447500975311575,0.934541198837259,0.765637904371282,1.10344449330324,0.0861767337554488,NA,NA,NA
"2112","fast",0.9,200,5,2,0.934694279983675,0,TRUE,"spline","score",0,0.554320868173377,0.937502648764064,0.706208449931288,1.22764008452233,0.106048684383101,NA,NA,NA
"2113","fast",0.9,200,5,2,0.934694279983675,0,TRUE,"spline","least-squares",0,0.527596946285578,0.940196022067133,0.735734329188374,1.1945775049759,0.0935802246723572,NA,NA,NA
"2114","fast",0.9,200,5,2,0.934694279983675,0,FALSE,"spline","wald",0,0.447500975311575,0.934541198837259,0.765637904371282,1.10344449330324,0.0861767337554488,NA,NA,NA
"2115","fast",0.9,200,5,2,0.934694279983675,0,FALSE,"spline","score",0,0.554320868173377,0.937502648764064,0.706208449931288,1.22764008452233,0.106048684383101,NA,NA,NA
"2116","fast",0.9,200,5,2,0.934694279983675,0,FALSE,"spline","least-squares",0,0.527596946285578,0.940196022067133,0.735734329188374,1.1945775049759,0.0935802246723572,NA,NA,NA
"2117","fast",0.9,200,5,2,0.934694279983675,1,TRUE,"spline","wald",0,0.551962341888584,0.946494715087942,0.770192560467703,1.12279686970818,0.0899517317720573,NA,NA,NA
"2118","fast",0.9,200,5,2,0.934694279983675,1,TRUE,"spline","least-squares",0,0.608605144451165,0.948898214035115,0.739143638794304,1.23504068534027,0.0988257380008145,NA,NA,NA
"2119","fast",0.9,200,5,2,0.934694279983675,1,FALSE,"spline","wald",0,0.551962341888584,0.946494715087942,0.770192560467703,1.12279686970818,0.0899517317720573,NA,NA,NA
"2120","fast",0.9,200,5,2,0.934694279983675,1,FALSE,"spline","least-squares",0,0.608605144451165,0.948898214035115,0.739143638794304,1.23504068534027,0.0988257380008145,NA,NA,NA
"2121","fast",0.9,200,5,3,0.147638394339607,0,TRUE,"spline","wald",0,0.0186561045816493,0.764682938150922,0.568616683439057,0.960749192862787,0.100035641602811,NA,NA,NA
"2122","fast",0.9,200,5,3,0.147638394339607,0,TRUE,"spline","score",0,0.0158674796779592,0.762830753362033,0.551343598746601,0.955724664271988,0.106917489640684,NA,NA,NA
"2123","fast",0.9,200,5,3,0.147638394339607,0,TRUE,"spline","least-squares",0,0.0104983558793379,0.764295710567234,0.564247934949298,0.937531182397776,0.101233361854464,NA,NA,NA
"2124","fast",0.9,200,5,3,0.147638394339607,0,FALSE,"spline","wald",0,0.0186561045816493,0.764682938150922,0.568616683439057,0.960749192862787,0.100035641602811,NA,NA,NA
"2125","fast",0.9,200,5,3,0.147638394339607,0,FALSE,"spline","score",0,0.0158674796779592,0.762830753362033,0.551343598746601,0.955724664271988,0.106917489640684,NA,NA,NA
"2126","fast",0.9,200,5,3,0.147638394339607,0,FALSE,"spline","least-squares",0,0.0104983558793379,0.764295710567234,0.564247934949298,0.937531182397776,0.101233361854464,NA,NA,NA
"2127","fast",0.9,200,5,3,0.147638394339607,1,TRUE,"spline","wald",0,0.0200488855353969,0.763096649080334,0.563425325202191,0.962767972958478,0.10187499640459,NA,NA,NA
"2128","fast",0.9,200,5,3,0.147638394339607,1,TRUE,"spline","least-squares",0,0.0119055429754854,0.763184345671259,0.560559679584453,0.940570289456068,0.104979399560747,NA,NA,NA
"2129","fast",0.9,200,5,3,0.147638394339607,1,FALSE,"spline","wald",0,0.0200488855353969,0.763096649080334,0.563425325202191,0.962767972958478,0.10187499640459,NA,NA,NA
"2130","fast",0.9,200,5,3,0.147638394339607,1,FALSE,"spline","least-squares",0,0.0119055429754854,0.763184345671259,0.560559679584453,0.940570289456068,0.104979399560747,NA,NA,NA
"2131","fast",0.9,200,5,4,0.460208891068226,0,TRUE,"spline","wald",0,0.102724376536708,0.873462345715738,0.721476054914735,1.02544863651674,0.0775454508347357,NA,NA,NA
"2132","fast",0.9,200,5,4,0.460208891068226,0,TRUE,"spline","score",0,0.0914681167320373,0.841793776917961,0.565482918299473,1.05049856152009,0.100322896144968,NA,NA,NA
"2133","fast",0.9,200,5,4,0.460208891068226,0,TRUE,"spline","least-squares",0,0.0663336091972834,0.877143017461677,0.693185050773253,1.01702960980242,0.0665815282538608,NA,NA,NA
"2134","fast",0.9,200,5,4,0.460208891068226,0,FALSE,"spline","wald",0,0.102724376536708,0.873462345715738,0.721476054914735,1.02544863651674,0.0775454508347357,NA,NA,NA
"2135","fast",0.9,200,5,4,0.460208891068226,0,FALSE,"spline","score",0,0.0914681167320373,0.841793776917961,0.565482918299473,1.05049856152009,0.100322896144968,NA,NA,NA
"2136","fast",0.9,200,5,4,0.460208891068226,0,FALSE,"spline","least-squares",0,0.0663336091972834,0.877143017461677,0.693185050773253,1.01702960980242,0.0665815282538608,NA,NA,NA
"2137","fast",0.9,200,5,4,0.460208891068226,1,TRUE,"spline","wald",0,0.10345354540887,0.87365776041526,0.721584627436012,1.02573089339451,0.077589758882705,NA,NA,NA
"2138","fast",0.9,200,5,4,0.460208891068226,1,TRUE,"spline","least-squares",0,0.0675645294976934,0.876804614042476,0.692634448115076,1.01846119356829,0.0668965634840405,NA,NA,NA
"2139","fast",0.9,200,5,4,0.460208891068226,1,FALSE,"spline","wald",0,0.10345354540887,0.87365776041526,0.721584627436012,1.02573089339451,0.077589758882705,NA,NA,NA
"2140","fast",0.9,200,5,4,0.460208891068226,1,FALSE,"spline","least-squares",0,0.0675645294976934,0.876804614042476,0.692634448115076,1.01846119356829,0.0668965634840405,NA,NA,NA
"2141","fast",0.9,200,5,5,0.373475231668422,0,TRUE,"spline","wald",0,0.33922945560994,0.877906269800578,0.627511684728899,1.12830085487226,0.127754686844636,NA,NA,NA
"2142","fast",0.9,200,5,5,0.373475231668422,0,TRUE,"spline","score",0,0.804997084483871,0.964321456417051,0.702319698304982,1.31468823606317,0.142208644738178,NA,NA,NA
"2143","fast",0.9,200,5,5,0.373475231668422,0,TRUE,"spline","least-squares",0,0.99212741789054,0.999104503978815,0.725797508091691,1.21196481118911,0.0962981639231446,NA,NA,NA
"2144","fast",0.9,200,5,5,0.373475231668422,0,FALSE,"spline","wald",0,0.33922945560994,0.877906269800578,0.627511684728899,1.12830085487226,0.127754686844636,NA,NA,NA
"2145","fast",0.9,200,5,5,0.373475231668422,0,FALSE,"spline","score",0,0.804997084483871,0.964321456417051,0.702319698304982,1.31468823606317,0.142208644738178,NA,NA,NA
"2146","fast",0.9,200,5,5,0.373475231668422,0,FALSE,"spline","least-squares",0,0.99212741789054,0.999104503978815,0.725797508091691,1.21196481118911,0.0962981639231446,NA,NA,NA
"2147","fast",0.9,200,5,5,0.373475231668422,1,TRUE,"spline","wald",0,0.251452235426348,0.851189606644785,0.596868368630464,1.10551084465911,0.129758118016644,NA,NA,NA
"2148","fast",0.9,200,5,5,0.373475231668422,1,TRUE,"spline","least-squares",0,0.756308844720375,0.966792710883688,0.701219466784395,1.17793195375731,0.0920218449001006,NA,NA,NA
"2149","fast",0.9,200,5,5,0.373475231668422,1,FALSE,"spline","wald",0,0.251452235426348,0.851189606644785,0.596868368630464,1.10551084465911,0.129758118016644,NA,NA,NA
"2150","fast",0.9,200,5,5,0.373475231668422,1,FALSE,"spline","least-squares",0,0.756308844720375,0.966792710883688,0.701219466784395,1.17793195375731,0.0920218449001006,NA,NA,NA
"2151","fast",0.9,200,6,1,0.264578776878156,0,TRUE,"spline","wald",0,0.0845623930251658,0.841356069928766,0.661082843707707,1.02162929614982,0.0919778259412065,NA,NA,NA
"2152","fast",0.9,200,6,1,0.264578776878156,0,TRUE,"spline","score",0,0.479704054835743,0.906645180599967,0.657245105141734,1.19562303497548,0.129503987909687,NA,NA,NA
"2153","fast",0.9,200,6,1,0.264578776878156,0,TRUE,"spline","least-squares",0,0.268256748257106,0.888330061386939,0.71748399286821,1.0991893121119,0.0844389225173147,NA,NA,NA
"2154","fast",0.9,200,6,1,0.264578776878156,0,FALSE,"spline","wald",0,0.0845623930251658,0.841356069928766,0.661082843707707,1.02162929614982,0.0919778259412065,NA,NA,NA
"2155","fast",0.9,200,6,1,0.264578776878156,0,FALSE,"spline","score",0,0.479704054835743,0.906645180599967,0.657245105141734,1.19562303497548,0.129503987909687,NA,NA,NA
"2156","fast",0.9,200,6,1,0.264578776878156,0,FALSE,"spline","least-squares",0,0.268256748257106,0.888330061386939,0.71748399286821,1.0991893121119,0.0844389225173147,NA,NA,NA
"2157","fast",0.9,200,6,1,0.264578776878156,1,TRUE,"spline","wald",0,0.0679433373344109,0.831854030010189,0.651311017144914,1.01239704287546,0.0921154747175841,NA,NA,NA
"2158","fast",0.9,200,6,1,0.264578776878156,1,TRUE,"spline","least-squares",0,0.0772055318283944,0.837762828701356,0.708266918194826,1.02186327124913,0.0696156531458761,NA,NA,NA
"2159","fast",0.9,200,6,1,0.264578776878156,1,FALSE,"spline","wald",0,0.0679433373344109,0.831854030010189,0.651311017144914,1.01239704287546,0.0921154747175841,NA,NA,NA
"2160","fast",0.9,200,6,1,0.264578776878156,1,FALSE,"spline","least-squares",0,0.0772055318283944,0.837762828701356,0.708266918194826,1.02186327124913,0.0696156531458761,NA,NA,NA
"2161","fast",0.9,200,6,2,0.264815603043066,0,TRUE,"spline","wald",0,0.00933566998984037,0.759417820649071,0.578025083377519,0.940810557920622,0.0925490155443438,NA,NA,NA
"2162","fast",0.9,200,6,2,0.264815603043066,0,TRUE,"spline","score",0,0.0659563407466546,0.762356140917336,0.533897639402591,1.01682405913997,0.121405254936982,NA,NA,NA
"2163","fast",0.9,200,6,2,0.264815603043066,0,TRUE,"spline","least-squares",0,0.0417890626930241,0.794290790769509,0.61976290950528,0.991899242541142,0.0919215926728662,NA,NA,NA
"2164","fast",0.9,200,6,2,0.264815603043066,0,FALSE,"spline","wald",0,0.00933566998984037,0.759417820649071,0.578025083377519,0.940810557920622,0.0925490155443438,NA,NA,NA
"2165","fast",0.9,200,6,2,0.264815603043066,0,FALSE,"spline","score",0,0.0659563407466546,0.762356140917336,0.533897639402591,1.01682405913997,0.121405254936982,NA,NA,NA
"2166","fast",0.9,200,6,2,0.264815603043066,0,FALSE,"spline","least-squares",0,0.0417890626930241,0.794290790769509,0.61976290950528,0.991899242541142,0.0919215926728662,NA,NA,NA
"2167","fast",0.9,200,6,2,0.264815603043066,1,TRUE,"spline","wald",0,0.0242896336126026,0.787614404696097,0.602813065342459,0.972415744049735,0.0942881301959257,NA,NA,NA
"2168","fast",0.9,200,6,2,0.264815603043066,1,TRUE,"spline","least-squares",0,0.0481689137942288,0.792580897073936,0.609746654345678,0.998251066082802,0.096090571984276,NA,NA,NA
"2169","fast",0.9,200,6,2,0.264815603043066,1,FALSE,"spline","wald",0,0.0242896336126026,0.787614404696097,0.602813065342459,0.972415744049735,0.0942881301959257,NA,NA,NA
"2170","fast",0.9,200,6,2,0.264815603043066,1,FALSE,"spline","least-squares",0,0.0481689137942288,0.792580897073936,0.609746654345678,0.998251066082802,0.096090571984276,NA,NA,NA
"2171","fast",0.9,200,6,3,0.259609677590536,0,TRUE,"spline","wald",0,0.129025295020982,0.843415171763894,0.64123509107227,1.04559525245552,0.103154997890979,NA,NA,NA
"2172","fast",0.9,200,6,3,0.259609677590536,0,TRUE,"spline","score",0,0.2781991907471,0.83706361197994,0.568358261868586,1.14492282393522,0.143155752511815,NA,NA,NA
"2173","fast",0.9,200,6,3,0.259609677590536,0,TRUE,"spline","least-squares",0,1,0.87338825275204,0.71318843047428,1.18035028126109,0.0850494487227424,NA,NA,NA
"2174","fast",0.9,200,6,3,0.259609677590536,0,FALSE,"spline","wald",0,0.129025295020982,0.843415171763894,0.64123509107227,1.04559525245552,0.103154997890979,NA,NA,NA
"2175","fast",0.9,200,6,3,0.259609677590536,0,FALSE,"spline","score",0,0.2781991907471,0.83706361197994,0.568358261868586,1.14492282393522,0.143155752511815,NA,NA,NA
"2176","fast",0.9,200,6,3,0.259609677590536,0,FALSE,"spline","least-squares",0,1,0.87338825275204,0.71318843047428,1.18035028126109,0.0850494487227424,NA,NA,NA
"2177","fast",0.9,200,6,3,0.259609677590536,1,TRUE,"spline","wald",0,0.174321690773349,0.859426161149387,0.656606666257503,1.06224565604127,0.1034812356205,NA,NA,NA
"2178","fast",0.9,200,6,3,0.259609677590536,1,TRUE,"spline","least-squares",0,0.789304689332427,0.970109212626719,0.713903367399367,1.14535984683807,0.102938196456313,NA,NA,NA
"2179","fast",0.9,200,6,3,0.259609677590536,1,FALSE,"spline","wald",0,0.174321690773349,0.859426161149387,0.656606666257503,1.06224565604127,0.1034812356205,NA,NA,NA
"2180","fast",0.9,200,6,3,0.259609677590536,1,FALSE,"spline","least-squares",0,0.789304689332427,0.970109212626719,0.713903367399367,1.14535984683807,0.102938196456313,NA,NA,NA
"2181","fast",0.9,200,6,4,0.0237256675096768,0,TRUE,"spline","wald",0,0.00560246180321666,0.759881581063743,0.589992708058024,0.929770454069462,0.0866795891892813,NA,NA,NA
"2182","fast",0.9,200,6,4,0.0237256675096768,0,TRUE,"spline","score",0,0.00186294121018249,0.623493835325072,0.398934234064832,0.853320478667374,0.113128563282739,NA,NA,NA
"2183","fast",0.9,200,6,4,0.0237256675096768,0,TRUE,"spline","least-squares",0,0.00153230000679065,0.760824969190536,0.629205673307617,0.894225268026493,0.0739929735961235,NA,NA,NA
"2184","fast",0.9,200,6,4,0.0237256675096768,0,FALSE,"spline","wald",0,0.00560246180321666,0.759881581063743,0.589992708058024,0.929770454069462,0.0866795891892813,NA,NA,NA
"2185","fast",0.9,200,6,4,0.0237256675096768,0,FALSE,"spline","score",0,0.00186294121018249,0.623493835325072,0.398934234064832,0.853320478667374,0.113128563282739,NA,NA,NA
"2186","fast",0.9,200,6,4,0.0237256675096768,0,FALSE,"spline","least-squares",0,0.00153230000679065,0.760824969190536,0.629205673307617,0.894225268026493,0.0739929735961235,NA,NA,NA
"2187","fast",0.9,200,6,4,0.0237256675096768,1,TRUE,"spline","wald",0,0.00497848681479929,0.755509629794113,0.584882765395778,0.926136494192447,0.0870561223288886,NA,NA,NA
"2188","fast",0.9,200,6,4,0.0237256675096768,1,TRUE,"spline","least-squares",0,0.00162857186786328,0.75597757655827,0.622195779261975,0.893098169456465,0.0762687280428403,NA,NA,NA
"2189","fast",0.9,200,6,4,0.0237256675096768,1,FALSE,"spline","wald",0,0.00497848681479929,0.755509629794113,0.584882765395778,0.926136494192447,0.0870561223288886,NA,NA,NA
"2190","fast",0.9,200,6,4,0.0237256675096768,1,FALSE,"spline","least-squares",0,0.00162857186786328,0.75597757655827,0.622195779261975,0.893098169456465,0.0762687280428403,NA,NA,NA
"2191","fast",0.9,200,6,5,0.229393532923776,0,TRUE,"spline","wald",0,0.331838424360327,0.878902190474826,0.634319479515902,1.12348490143375,0.124789390462356,NA,NA,NA
"2192","fast",0.9,200,6,5,0.229393532923776,0,TRUE,"spline","score",0,0.316612469180077,0.855243247360727,0.586639756387652,1.16503488281026,0.139434597312653,NA,NA,NA
"2193","fast",0.9,200,6,5,0.229393532923776,0,TRUE,"spline","least-squares",0,0.946688996447463,1.00726986652607,0.880572185780417,1.22889017270984,0.122999496089302,NA,NA,NA
"2194","fast",0.9,200,6,5,0.229393532923776,0,FALSE,"spline","wald",0,0.331838424360327,0.878902190474826,0.634319479515902,1.12348490143375,0.124789390462356,NA,NA,NA
"2195","fast",0.9,200,6,5,0.229393532923776,0,FALSE,"spline","score",0,0.316612469180077,0.855243247360727,0.586639756387652,1.16503488281026,0.139434597312653,NA,NA,NA
"2196","fast",0.9,200,6,5,0.229393532923776,0,FALSE,"spline","least-squares",0,0.946688996447463,1.00726986652607,0.880572185780417,1.22889017270984,0.122999496089302,NA,NA,NA
"2197","fast",0.9,200,6,5,0.229393532923776,1,TRUE,"spline","wald",0,0.35629417579997,0.884768670224555,0.639932217279317,1.12960512316979,0.12491885303836,NA,NA,NA
"2198","fast",0.9,200,6,5,0.229393532923776,1,TRUE,"spline","least-squares",0,0.946715977786721,1.00729600161545,0.879977340612352,1.23368808014071,0.127812479161331,NA,NA,NA
"2199","fast",0.9,200,6,5,0.229393532923776,1,FALSE,"spline","wald",0,0.35629417579997,0.884768670224555,0.639932217279317,1.12960512316979,0.12491885303836,NA,NA,NA
"2200","fast",0.9,200,6,5,0.229393532923776,1,FALSE,"spline","least-squares",0,0.946715977786721,1.00729600161545,0.879977340612352,1.23368808014071,0.127812479161331,NA,NA,NA
"2201","fast",0.9,500,5,1,0.332113145947808,0,TRUE,"spline","wald",0,0.37488712021786,0.961847890924044,0.877578739520927,1.04611704232716,0.0429952550494915,NA,NA,NA
"2202","fast",0.9,500,5,1,0.332113145947808,0,TRUE,"spline","score",0,0.469779137196477,0.961070096149237,0.852643232124734,1.12403092865862,0.0532595268556096,NA,NA,NA
"2203","fast",0.9,500,5,1,0.332113145947808,0,TRUE,"spline","least-squares",0,0.608454683824885,0.974087569283097,0.882360350045047,1.14566394842453,0.0478180497581463,NA,NA,NA
"2204","fast",0.9,500,5,1,0.332113145947808,0,FALSE,"spline","wald",0,0.37488712021786,0.961847890924044,0.877578739520927,1.04611704232716,0.0429952550494915,NA,NA,NA
"2205","fast",0.9,500,5,1,0.332113145947808,0,FALSE,"spline","score",0,0.469779137196477,0.961070096149237,0.852643232124734,1.12403092865862,0.0532595268556096,NA,NA,NA
